Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 8, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 11, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 8, bin_count_early = 5
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 6
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 10, bin_count_early = 5
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 10, bin_count_early = 10
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 7
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 10, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 8, bin_count_early = 6
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 5
Done binary_co_occurence_paraphrase, bin_count = 0, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 5
Done binary_co_occurence_paraphrase, bin_count = 0, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 0, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 9, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 11, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 9, bin_count_early = 9
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 8, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 2, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 0, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 4
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 5, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 6, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 1
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 1, bin_count_early = 0
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 2
Done binary_co_occurence_paraphrase, bin_count = 4, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 7, bin_count_early = 3
Done binary_co_occurence_paraphrase, bin_count = 3, bin_count_early = 2
      Iter       Train Loss   Remaining Time
         1           0.9575            1.59s
         2           0.9488            1.78s
         3           0.9414            1.84s
         4           0.9355            1.81s
         5           0.9307            1.68s
         6           0.9252            1.65s
         7           0.9213            1.63s
         8           0.9182            1.63s
         9           0.9140            1.59s
        10           0.9102            1.54s
        20           0.8834            1.34s
        30           0.8640            1.15s
        40           0.8486            1.00s
        50           0.8332            0.90s
        60           0.8201            0.82s
        70           0.8101            0.75s
        80           0.8001            0.68s
        90           0.7884            0.62s
       100           0.7801            0.59s
       200           0.7079            0.00s
Score for fold 6 was - 0.8588621444201313
      Iter       Train Loss   Remaining Time
         1           0.9681            1.59s
         2           0.9604            1.39s
         3           0.9537            1.45s
         4           0.9483            1.37s
         5           0.9430            1.37s
         6           0.9387            1.36s
         7           0.9344            1.34s
         8           0.9303            1.34s
         9           0.9268            1.33s
        10           0.9226            1.35s
        20           0.8952            1.14s
        30           0.8750            1.03s
        40           0.8589            0.94s
        50           0.8453            0.87s
        60           0.8328            0.80s
        70           0.8198            0.74s
        80           0.8093            0.67s
        90           0.8005            0.62s
       100           0.7943            0.56s
       200           0.7206            0.00s
Score for fold 5 was - 0.876953125
      Iter       Train Loss   Remaining Time
         1           0.9589            1.20s
         2           0.9510            1.29s
         3           0.9447            1.31s
         4           0.9385            1.34s
         5           0.9333            1.34s
         6           0.9285            1.34s
         7           0.9247            1.33s
         8           0.9212            1.33s
         9           0.9180            1.32s
        10           0.9145            1.32s
        20           0.8889            1.18s
        30           0.8697            1.06s
        40           0.8520            0.99s
        50           0.8387            0.95s
        60           0.8253            0.87s
        70           0.8175            0.78s
        80           0.8060            0.72s
        90           0.7994            0.65s
       100           0.7909            0.58s
       200           0.7253            0.00s
Score for fold 2 was - 0.8648409893992933
      Iter       Train Loss   Remaining Time
         1           0.9465            1.19s
         2           0.9377            1.29s
         3           0.9307            1.31s
         4           0.9243            1.27s
         5           0.9187            1.29s
         6           0.9133            1.29s
         7           0.9089            1.30s
         8           0.9051            1.32s
         9           0.9011            1.34s
        10           0.8973            1.33s
        20           0.8662            1.19s
        30           0.8472            1.10s
        40           0.8312            1.00s
        50           0.8152            0.92s
        60           0.8018            0.84s
        70           0.7904            0.77s
        80           0.7801            0.70s
        90           0.7707            0.64s
       100           0.7632            0.57s
       200           0.6909            0.00s
Score for fold 7 was - 0.8344155844155844
      Iter       Train Loss   Remaining Time
         1           0.9486            1.20s
         2           0.9412            1.19s
         3           0.9345            1.25s
         4           0.9294            1.27s
         5           0.9240            1.29s
         6           0.9195            1.29s
         7           0.9147            1.29s
         8           0.9108            1.27s
         9           0.9068            1.26s
        10           0.9026            1.26s
        20           0.8767            1.11s
        30           0.8543            1.03s
        40           0.8396            0.94s
        50           0.8245            0.87s
        60           0.8128            0.80s
        70           0.8026            0.73s
        80           0.7931            0.67s
        90           0.7859            0.60s
       100           0.7757            0.55s
       200           0.7057            0.00s
Score for fold 3 was - 0.8380177514792899
      Iter       Train Loss   Remaining Time
         1           0.9803            1.20s
         2           0.9708            1.29s
         3           0.9630            1.31s
         4           0.9569            1.27s
         5           0.9513            1.29s
         6           0.9468            1.26s
         7           0.9427            1.27s
         8           0.9397            1.27s
         9           0.9358            1.25s
        10           0.9324            1.25s
        20           0.9030            1.17s
        30           0.8830            1.03s
        40           0.8681            0.94s
        50           0.8539            0.87s
        60           0.8428            0.79s
        70           0.8326            0.72s
        80           0.8214            0.66s
        90           0.8130            0.60s
       100           0.8028            0.55s
       200           0.7292            0.00s
Score for fold 4 was - 0.90625
      Iter       Train Loss   Remaining Time
         1           0.9617            1.39s
         2           0.9541            1.29s
         3           0.9479            1.31s
         4           0.9419            1.32s
         5           0.9370            1.33s
         6           0.9326            1.33s
         7           0.9294            1.35s
         8           0.9263            1.32s
         9           0.9226            1.30s
        10           0.9183            1.29s
        20           0.8933            1.13s
        30           0.8735            1.02s
        40           0.8593            0.93s
        50           0.8456            0.86s
        60           0.8319            0.79s
        70           0.8219            0.72s
        80           0.8138            0.65s
        90           0.8059            0.59s
       100           0.7955            0.53s
       200           0.7306            0.00s
Score for fold 1 was - 0.8516949152542372
      Iter       Train Loss   Remaining Time
         1           0.9725            1.79s
         2           0.9636            1.59s
         3           0.9565            1.51s
         4           0.9503            1.42s
         5           0.9448            1.40s
         6           0.9400            1.39s
         7           0.9360            1.38s
         8           0.9324            1.37s
         9           0.9293            1.36s
        10           0.9258            1.35s
        20           0.8983            1.14s
        30           0.8789            1.03s
        40           0.8627            0.93s
        50           0.8479            0.85s
        60           0.8362            0.78s
        70           0.8236            0.72s
        80           0.8114            0.66s
        90           0.8047            0.60s
       100           0.7963            0.54s
       200           0.7234            0.00s
Score for fold 0 was - 0.8793565683646113
      Iter       Train Loss   Remaining Time
         1           0.9466            1.19s
         2           0.9388            1.29s
         3           0.9325            1.25s
         4           0.9273            1.23s
         5           0.9228            1.29s
         6           0.9185            1.26s
         7           0.9138            1.27s
